Date,Vegetable_Name,Units,Market_Price,Retail_Price,Shoping_Mall_Price
8/14/2022,Onion Green,1kg,36,41 - 46,43 - 59
8/15/2022,Onion Green,1kg,36,41 - 46,43 - 59
8/16/2022,Onion Green,1kg,36,41 - 46,43 - 59
8/17/2022,Onion Green,1kg,36,41 - 46,43 - 59
8/18/2022,Onion Green,1kg,40,46 - 51,48 - 66
8/19/2022,Onion Green,1kg,40,46 - 51,48 - 66
8/20/2022,Onion Green,1kg,40,46 - 51,48 - 66
8/21/2022,Onion Green,1kg,40,46 - 51,48 - 66
8/22/2022,Onion Green,1kg,40,46 - 51,48 - 66
8/23/2022,Onion Green,1kg,40,46 - 51,48 - 66
8/24/2022,Onion Green,1kg,38,44 - 48,46 - 63
8/25/2022,Onion Green,1kg,38,44 - 48,46 - 63
8/26/2022,Onion Green,1kg,35,40 - 44,42 - 58
8/27/2022,Onion Green,1kg,35,40 - 44,42 - 58
8/28/2022,Onion Green,1kg,35,40 - 44,42 - 58
8/29/2022,Onion Green,1kg,35,40 - 44,42 - 58
8/30/2022,Onion Green,1kg,35,40 - 44,42 - 58
8/31/2022,Onion Green,1kg,35,40 - 44,42 - 58
9/1/2022,Onion Green,1kg,41,47 - 52,49 - 68
9/2/2022,Onion Green,1kg,41,47 - 52,49 - 68
9/3/2022,Onion Green,1kg,41,47 - 52,49 - 68
9/4/2022,Onion Green,1kg,41,47 - 52,49 - 68
9/5/2022,Onion Green,1kg,39,45 - 50,47 - 64
9/6/2022,Onion Green,1kg,38,44 - 48,46 - 63
9/7/2022,Onion Green,1kg,38,44 - 48,46 - 63
9/8/2022,Onion Green,1kg,38,44 - 48,46 - 63
9/9/2022,Onion Green,1kg,38,44 - 48,46 - 63
9/10/2022,Onion Green,1kg,43,49 - 55,52 - 71
9/11/2022,Onion Green,1kg,43,49 - 55,52 - 71
9/12/2022,Onion Green,1kg,43,49 - 55,52 - 71
9/13/2022,Onion Green,1kg,43,49 - 55,52 - 71
9/14/2022,Onion Green,1kg,43,49 - 55,52 - 71
9/15/2022,Onion Green,1kg,43,49 - 55,52 - 71
9/16/2022,Onion Green,1kg,42,48 - 53,50 - 69
9/17/2022,Onion Green,1kg,42,48 - 53,50 - 69
9/18/2022,Onion Green,1kg,42,48 - 53,50 - 69
9/19/2022,Onion Green,1kg,39,45 - 50,47 - 64
9/20/2022,Onion Green,1kg,39,45 - 50,47 - 64
9/21/2022,Onion Green,1kg,39,45 - 50,47 - 64
9/22/2022,Onion Green,1kg,35,40 - 44,42 - 58
9/23/2022,Onion Green,1kg,35,40 - 44,42 - 58
9/24/2022,Onion Green,1kg,35,40 - 44,42 - 58
9/25/2022,Onion Green,1kg,36,41 - 46,43 - 59
9/26/2022,Onion Green,1kg,36,41 - 46,43 - 59
9/27/2022,Onion Green,1kg,36,41 - 46,43 - 59
9/28/2022,Onion Green,1kg,43,49 - 55,52 - 71
9/29/2022,Onion Green,1kg,43,49 - 55,52 - 71
9/30/2022,Onion Green,1kg,35,40 - 44,42 - 58
10/1/2022,Onion Green,1kg,35,40 - 44,42 - 58
10/2/2022,Onion Green,1kg,35,40 - 44,42 - 58
10/3/2022,Onion Green,1kg,36,41 - 46,43 - 59
10/4/2022,Onion Green,1kg,36,41 - 46,43 - 59
10/5/2022,Onion Green,1kg,36,41 - 46,43 - 59
10/6/2022,Onion Green,1kg,45,52 - 57,54 - 74
10/7/2022,Onion Green,1kg,45,52 - 57,54 - 74
10/8/2022,Onion Green,1kg,39,45 - 50,47 - 64
10/9/2022,Onion Green,1kg,39,45 - 50,47 - 64
10/10/2022,Onion Green,1kg,39,45 - 50,47 - 64
10/11/2022,Onion Green,1kg,39,45 - 50,47 - 64
10/12/2022,Onion Green,1kg,45,52 - 57,54 - 74
10/13/2022,Onion Green,1kg,45,52 - 57,54 - 74
10/14/2022,Onion Green,1kg,45,52 - 57,54 - 74
10/15/2022,Onion Green,1kg,38,44 - 48,46 - 63
10/16/2022,Onion Green,1kg,38,44 - 48,46 - 63
10/17/2022,Onion Green,1kg,38,44 - 48,46 - 63
10/18/2022,Onion Green,1kg,41,47 - 52,49 - 68
10/19/2022,Onion Green,1kg,41,47 - 52,49 - 68
10/20/2022,Onion Green,1kg,41,47 - 52,49 - 68
10/21/2022,Onion Green,1kg,41,47 - 52,49 - 68
10/22/2022,Onion Green,1kg,41,47 - 52,49 - 68
10/23/2022,Onion Green,1kg,41,47 - 52,49 - 68
10/24/2022,Onion Green,1kg,44,51 - 56,53 - 73
10/25/2022,Onion Green,1kg,44,51 - 56,53 - 73
10/26/2022,Onion Green,1kg,44,51 - 56,53 - 73
10/27/2022,Onion Green,1kg,41,47 - 52,49 - 68
10/28/2022,Onion Green,1kg,41,47 - 52,49 - 68
10/29/2022,Onion Green,1kg,42,48 - 53,50 - 69
10/30/2022,Onion Green,1kg,42,48 - 53,50 - 69
10/31/2022,Onion Green,1kg,42,48 - 53,50 - 69
11/1/2022,Onion Green,1kg,42,48 - 53,50 - 69
11/2/2022,Onion Green,1kg,42,48 - 53,50 - 69
11/3/2022,Onion Green,1kg,41,47 - 52,49 - 68
11/4/2022,Onion Green,1kg,41,47 - 52,49 - 68
11/5/2022,Onion Green,1kg,41,47 - 52,49 - 68
11/6/2022,Onion Green,1kg,42,48 - 53,50 - 69
11/7/2022,Onion Green,1kg,42,48 - 53,50 - 69
11/8/2022,Onion Green,1kg,42,48 - 53,50 - 69
11/9/2022,Onion Green,1kg,44,51 - 56,53 - 73
11/10/2022,Onion Green,1kg,44,51 - 56,53 - 73
11/11/2022,Onion Green,1kg,44,51 - 56,53 - 73
11/12/2022,Onion Green,1kg,39,45 - 50,47 - 64
11/13/2022,Onion Green,1kg,39,45 - 50,47 - 64
11/14/2022,Onion Green,1kg,39,45 - 50,47 - 64
11/15/2022,Onion Green,1kg,39,45 - 50,47 - 64
11/16/2022,Onion Green,1kg,39,45 - 50,47 - 64
11/17/2022,Onion Green,1kg,39,45 - 50,47 - 64
11/18/2022,Onion Green,1kg,45,52 - 57,54 - 74
11/19/2022,Onion Green,1kg,45,52 - 57,54 - 74
11/20/2022,Onion Green,1kg,45,52 - 57,54 - 74
11/21/2022,Onion Green,1kg,40,46 - 51,48 - 66
11/22/2022,Onion Green,1kg,40,46 - 51,48 - 66
11/23/2022,Onion Green,1kg,40,46 - 51,48 - 66
11/24/2022,Onion Green,1kg,36,41 - 46,43 - 59
11/25/2022,Onion Green,1kg,36,41 - 46,43 - 59
11/26/2022,Onion Green,1kg,38,44 - 48,46 - 63
11/27/2022,Onion Green,1kg,38,44 - 48,46 - 63
11/28/2022,Onion Green,1kg,43,49 - 55,52 - 71
11/29/2022,Onion Green,1kg,43,49 - 55,52 - 71
11/30/2022,Onion Green,1kg,43,49 - 55,52 - 71
12/1/2022,Onion Green,1kg,43,49 - 55,52 - 71
12/2/2022,Onion Green,1kg,43,49 - 55,52 - 71
12/3/2022,Onion Green,1kg,42,48 - 53,50 - 69
12/4/2022,Onion Green,1kg,42,48 - 53,50 - 69
12/5/2022,Onion Green,1kg,42,48 - 53,50 - 69
12/6/2022,Onion Green,1kg,42,48 - 53,50 - 69
12/7/2022,Onion Green,1kg,45,52 - 57,54 - 74
12/8/2022,Onion Green,1kg,45,52 - 57,54 - 74
12/9/2022,Onion Green,1kg,45,52 - 57,54 - 74
12/10/2022,Onion Green,1kg,36,41 - 46,43 - 59
12/11/2022,Onion Green,1kg,36,41 - 46,43 - 59
12/12/2022,Onion Green,1kg,36,41 - 46,43 - 59
12/13/2022,Onion Green,1kg,36,41 - 46,43 - 59
12/14/2022,Onion Green,1kg,39,45 - 50,47 - 64
12/15/2022,Onion Green,1kg,39,45 - 50,47 - 64
12/16/2022,Onion Green,1kg,39,45 - 50,47 - 64
12/17/2022,Onion Green,1kg,39,45 - 50,47 - 64
12/18/2022,Onion Green,1kg,36,41 - 46,43 - 59
12/19/2022,Onion Green,1kg,36,41 - 46,43 - 59
12/20/2022,Onion Green,1kg,36,41 - 46,43 - 59
12/21/2022,Onion Green,1kg,36,41 - 46,43 - 59
12/22/2022,Onion Green,1kg,43,49 - 55,52 - 71
12/23/2022,Onion Green,1kg,43,49 - 55,52 - 71
12/24/2022,Onion Green,1kg,40,46 - 51,48 - 66
12/25/2022,Onion Green,1kg,40,46 - 51,48 - 66
12/26/2022,Onion Green,1kg,40,46 - 51,48 - 66
12/27/2022,Onion Green,1kg,45,52 - 57,54 - 74
12/28/2022,Onion Green,1kg,45,52 - 57,54 - 74
12/29/2022,Onion Green,1kg,39,45 - 50,47 - 64
12/30/2022,Onion Green,1kg,39,45 - 50,47 - 64
12/31/2022,Onion Green,1kg,39,45 - 50,47 - 64
1/1/2023,Onion Green,1kg,39,45 - 50,47 - 64
1/2/2023,Onion Green,1kg,42,48 - 53,50 - 69
1/3/2023,Onion Green,1kg,42,48 - 53,50 - 69
1/4/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/5/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/6/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/7/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/8/2023,Onion Green,1kg,36,41 - 46,43 - 59
1/9/2023,Onion Green,1kg,36,41 - 46,43 - 59
1/10/2023,Onion Green,1kg,36,41 - 46,43 - 59
1/11/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/12/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/13/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/14/2023,Onion Green,1kg,38,44 - 48,46 - 63
1/15/2023,Onion Green,1kg,38,44 - 48,46 - 63
1/16/2023,Onion Green,1kg,38,44 - 48,46 - 63
1/17/2023,Onion Green,1kg,38,44 - 48,46 - 63
1/18/2023,Onion Green,1kg,42,48 - 53,50 - 69
1/19/2023,Onion Green,1kg,42,48 - 53,50 - 69
1/20/2023,Onion Green,1kg,43,49 - 55,52 - 71
1/21/2023,Onion Green,1kg,39,45 - 50,47 - 64
1/22/2023,Onion Green,1kg,39,45 - 50,47 - 64
1/23/2023,Onion Green,1kg,39,45 - 50,47 - 64
1/24/2023,Onion Green,1kg,39,45 - 50,47 - 64
1/25/2023,Onion Green,1kg,40,46 - 51,48 - 66
1/26/2023,Onion Green,1kg,40,46 - 51,48 - 66
1/27/2023,Onion Green,1kg,40,46 - 51,48 - 66
1/28/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/29/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/30/2023,Onion Green,1kg,37,43 - 47,44 - 61
1/31/2023,Onion Green,1kg,38,44 - 48,46 - 63
2/1/2023,Onion Green,1kg,38,44 - 48,46 - 63
2/2/2023,Onion Green,1kg,38,44 - 48,46 - 63
2/3/2023,Onion Green,1kg,41,47 - 52,49 - 68
2/4/2023,Onion Green,1kg,41,47 - 52,49 - 68
2/5/2023,Onion Green,1kg,41,47 - 52,49 - 68
2/6/2023,Onion Green,1kg,45,52 - 57,54 - 74
2/7/2023,Onion Green,1kg,45,52 - 57,54 - 74
2/8/2023,Onion Green,1kg,45,52 - 57,54 - 74
2/9/2023,Onion Green,1kg,45,52 - 57,54 - 74
2/10/2023,Onion Green,1kg,45,52 - 57,54 - 74
2/11/2023,Onion Green,1kg,45,52 - 57,54 - 74
2/12/2023,Onion Green,1kg,35,40 - 44,42 - 58
2/13/2023,Onion Green,1kg,35,40 - 44,42 - 58
2/14/2023,Onion Green,1kg,35,40 - 44,42 - 58
2/15/2023,Onion Green,1kg,35,40 - 44,42 - 58
2/16/2023,Onion Green,1kg,36,41 - 46,43 - 59
2/17/2023,Onion Green,1kg,36,41 - 46,43 - 59
2/18/2023,Onion Green,1kg,36,41 - 46,43 - 59
2/19/2023,Onion Green,1kg,46,53 - 58,55 - 76
2/20/2023,Onion Green,1kg,46,53 - 58,55 - 76
2/21/2023,Onion Green,1kg,46,53 - 58,55 - 76
2/22/2023,Onion Green,1kg,46,53 - 58,55 - 76
2/23/2023,Onion Green,1kg,41,47 - 52,49 - 68
2/24/2023,Onion Green,1kg,41,47 - 52,49 - 68
2/25/2023,Onion Green,1kg,43,49 - 55,52 - 71
2/26/2023,Onion Green,1kg,43,49 - 55,52 - 71
2/27/2023,Onion Green,1kg,43,49 - 55,52 - 71
2/28/2023,Onion Green,1kg,38,44 - 48,46 - 63
3/1/2023,Onion Green,1kg,38,44 - 48,46 - 63
3/2/2023,Onion Green,1kg,38,44 - 48,46 - 63
3/3/2023,Onion Green,1kg,38,44 - 48,46 - 63
3/4/2023,Onion Green,1kg,39,45 - 50,47 - 64
3/5/2023,Onion Green,1kg,39,45 - 50,47 - 64
3/6/2023,Onion Green,1kg,39,45 - 50,47 - 64
3/7/2023,Onion Green,1kg,39,45 - 50,47 - 64
3/8/2023,Onion Green,1kg,39,45 - 50,47 - 64
3/9/2023,Onion Green,1kg,39,45 - 50,47 - 64
3/10/2023,Onion Green,1kg,43,49 - 55,52 - 71
3/11/2023,Onion Green,1kg,43,49 - 55,52 - 71
3/12/2023,Onion Green,1kg,43,49 - 55,52 - 71
3/13/2023,Onion Green,1kg,43,49 - 55,52 - 71
3/14/2023,Onion Green,1kg,42,48 - 53,50 - 69
3/15/2023,Onion Green,1kg,42,48 - 53,50 - 69
3/16/2023,Onion Green,1kg,42,48 - 53,50 - 69
3/17/2023,Onion Green,1kg,43,49 - 55,52 - 71
3/18/2023,Onion Green,1kg,43,49 - 55,52 - 71
3/19/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/20/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/21/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/22/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/23/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/24/2023,Onion Green,1kg,38,44 - 48,46 - 63
3/25/2023,Onion Green,1kg,38,44 - 48,46 - 63
3/26/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/27/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/28/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/29/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/30/2023,Onion Green,1kg,45,52 - 57,54 - 74
3/31/2023,Onion Green,1kg,45,52 - 57,54 - 74
4/1/2023,Onion Green,1kg,38,44 - 48,46 - 63
4/2/2023,Onion Green,1kg,38,44 - 48,46 - 63
4/3/2023,Onion Green,1kg,38,44 - 48,46 - 63
4/4/2023,Onion Green,1kg,38,44 - 48,46 - 63
4/5/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/6/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/7/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/8/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/9/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/10/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/11/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/12/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/13/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/14/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/15/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/16/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/17/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/18/2023,Onion Green,1kg,44,51 - 56,53 - 73
4/19/2023,Onion Green,1kg,44,51 - 56,53 - 73
4/20/2023,Onion Green,1kg,44,51 - 56,53 - 73
4/21/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/22/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/23/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/24/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/25/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/26/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/27/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/28/2023,Onion Green,1kg,41,47 - 52,49 - 68
4/29/2023,Onion Green,1kg,40,46 - 51,48 - 66
4/30/2023,Onion Green,1kg,40,46 - 51,48 - 66
5/1/2023,Onion Green,1kg,40,46 - 51,48 - 66
5/2/2023,Onion Green,1kg,42,48 - 53,50 - 69
5/3/2023,Onion Green,1kg,42,48 - 53,50 - 69
5/4/2023,Onion Green,1kg,42,48 - 53,50 - 69
5/5/2023,Onion Green,1kg,42,48 - 53,50 - 69
5/6/2023,Onion Green,1kg,42,48 - 53,50 - 69
5/7/2023,Onion Green,1kg,45,52 - 57,54 - 74
5/8/2023,Onion Green,1kg,45,52 - 57,54 - 74
5/9/2023,Onion Green,1kg,45,52 - 57,54 - 74
5/10/2023,Onion Green,1kg,45,52 - 57,54 - 74
1/26/2022,Green Peas,1kg,46,53 - 58,55 - 76
1/27/2022,Green Peas,1kg,46,53 - 58,55 - 76
1/28/2022,Green Peas,1kg,47,54 - 60,56 - 78
1/29/2022,Green Peas,1kg,47,54 - 60,56 - 78
1/30/2022,Green Peas,1kg,46,53 - 58,55 - 76
1/31/2022,Green Peas,1kg,46,53 - 58,55 - 76
2/1/2022,Green Peas,1kg,46,53 - 58,55 - 76
2/2/2022,Green Peas,1kg,50,58 - 64,60 - 83
2/3/2022,Green Peas,1kg,50,58 - 64,60 - 83
2/4/2022,Green Peas,1kg,50,58 - 64,60 - 83
2/5/2022,Green Peas,1kg,56,64 - 71,67 - 92
2/6/2022,Green Peas,1kg,56,64 - 71,67 - 92
2/7/2022,Green Peas,1kg,56,64 - 71,67 - 92
2/8/2022,Green Peas,1kg,51,59 - 65,61 - 84
2/9/2022,Green Peas,1kg,51,59 - 65,61 - 84
2/10/2022,Green Peas,1kg,51,59 - 65,61 - 84
2/11/2022,Green Peas,1kg,51,59 - 65,61 - 84
2/12/2022,Green Peas,1kg,50,58 - 64,60 - 83
2/13/2022,Green Peas,1kg,50,58 - 64,60 - 83
2/14/2022,Green Peas,1kg,45,52 - 57,54 - 74
2/15/2022,Green Peas,1kg,45,52 - 57,54 - 74
2/16/2022,Green Peas,1kg,45,52 - 57,54 - 74
2/17/2022,Green Peas,1kg,53,61 - 67,64 - 87
2/18/2022,Green Peas,1kg,53,61 - 67,64 - 87
2/19/2022,Green Peas,1kg,53,61 - 67,64 - 87
2/20/2022,Green Peas,1kg,54,62 - 69,65 - 89
2/21/2022,Green Peas,1kg,54,62 - 69,65 - 89
2/22/2022,Green Peas,1kg,54,62 - 69,65 - 89
2/23/2022,Green Peas,1kg,54,62 - 69,65 - 89
2/24/2022,Green Peas,1kg,54,62 - 69,65 - 89
2/25/2022,Green Peas,1kg,54,62 - 69,65 - 89
2/26/2022,Green Peas,1kg,50,58 - 64,60 - 83
2/27/2022,Green Peas,1kg,50,58 - 64,60 - 83
2/28/2022,Green Peas,1kg,46,53 - 58,55 - 76
3/1/2022,Green Peas,1kg,46,53 - 58,55 - 76
3/2/2022,Green Peas,1kg,46,53 - 58,55 - 76
3/3/2022,Green Peas,1kg,46,53 - 58,55 - 76
3/4/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/5/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/6/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/7/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/8/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/9/2022,Green Peas,1kg,48,55 - 61,58 - 79
3/10/2022,Green Peas,1kg,48,55 - 61,58 - 79
3/11/2022,Green Peas,1kg,48,55 - 61,58 - 79
3/12/2022,Green Peas,1kg,48,55 - 61,58 - 79
3/13/2022,Green Peas,1kg,48,55 - 61,58 - 79
3/14/2022,Green Peas,1kg,53,61 - 67,64 - 87
3/15/2022,Green Peas,1kg,53,61 - 67,64 - 87
3/16/2022,Green Peas,1kg,53,61 - 67,64 - 87
3/17/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/18/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/19/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/20/2022,Green Peas,1kg,50,58 - 64,60 - 83
3/21/2022,Green Peas,1kg,50,58 - 64,60 - 83
3/22/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/23/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/24/2022,Green Peas,1kg,45,52 - 57,54 - 74
3/25/2022,Green Peas,1kg,55,63 - 70,66 - 91
3/26/2022,Green Peas,1kg,55,63 - 70,66 - 91
3/27/2022,Green Peas,1kg,55,63 - 70,66 - 91
3/28/2022,Green Peas,1kg,46,53 - 58,55 - 76
3/29/2022,Green Peas,1kg,46,53 - 58,55 - 76
3/30/2022,Green Peas,1kg,46,53 - 58,55 - 76
3/31/2022,Green Peas,1kg,46,53 - 58,55 - 76
4/1/2022,Green Peas,1kg,44,51 - 56,53 - 73
4/2/2022,Green Peas,1kg,44,51 - 56,53 - 73
4/3/2022,Green Peas,1kg,44,51 - 56,53 - 73
4/4/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/5/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/6/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/7/2022,Green Peas,1kg,47,54 - 60,56 - 78
4/8/2022,Green Peas,1kg,47,54 - 60,56 - 78
4/9/2022,Green Peas,1kg,47,54 - 60,56 - 78
4/10/2022,Green Peas,1kg,44,51 - 56,53 - 73
4/11/2022,Green Peas,1kg,44,51 - 56,53 - 73
4/12/2022,Green Peas,1kg,44,51 - 56,53 - 73
4/13/2022,Green Peas,1kg,48,55 - 61,58 - 79
4/14/2022,Green Peas,1kg,48,55 - 61,58 - 79
4/15/2022,Green Peas,1kg,48,55 - 61,58 - 79
4/16/2022,Green Peas,1kg,48,55 - 61,58 - 79
4/17/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/18/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/19/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/20/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/21/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/22/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/23/2022,Green Peas,1kg,45,52 - 57,54 - 74
4/24/2022,Green Peas,1kg,48,55 - 61,58 - 79
4/25/2022,Green Peas,1kg,48,55 - 61,58 - 79
4/26/2022,Green Peas,1kg,48,55 - 61,58 - 79
4/27/2022,Green Peas,1kg,44,51 - 56,53 - 73
4/28/2022,Green Peas,1kg,44,51 - 56,53 - 73
4/29/2022,Green Peas,1kg,44,51 - 56,53 - 73
4/30/2022,Green Peas,1kg,44,51 - 56,53 - 73
5/1/2022,Green Peas,1kg,44,51 - 56,53 - 73
5/2/2022,Green Peas,1kg,47,54 - 60,56 - 78
5/3/2022,Green Peas,1kg,47,54 - 60,56 - 78
5/4/2022,Green Peas,1kg,47,54 - 60,56 - 78
5/5/2022,Green Peas,1kg,48,55 - 61,58 - 79
5/6/2022,Green Peas,1kg,48,55 - 61,58 - 79
5/7/2022,Green Peas,1kg,48,55 - 61,58 - 79
5/8/2022,Green Peas,1kg,48,55 - 61,58 - 79
5/9/2022,Green Peas,1kg,48,55 - 61,58 - 79
5/10/2022,Green Peas,1kg,48,55 - 61,58 - 79
5/11/2022,Green Peas,1kg,44,51 - 56,53 - 73
5/12/2022,Green Peas,1kg,44,51 - 56,53 - 73
5/13/2022,Green Peas,1kg,44,51 - 56,53 - 73
5/14/2022,Green Peas,1kg,44,51 - 56,53 - 73
5/15/2022,Green Peas,1kg,49,56 - 62,59 - 81
5/16/2022,Green Peas,1kg,49,56 - 62,59 - 81
5/17/2022,Green Peas,1kg,49,56 - 62,59 - 81
5/18/2022,Green Peas,1kg,47,54 - 60,56 - 78
5/19/2022,Green Peas,1kg,47,54 - 60,56 - 78
5/20/2022,Green Peas,1kg,47,54 - 60,56 - 78
5/21/2022,Green Peas,1kg,89,102 - 113,107 - 147
5/22/2022,Green Peas,1kg,89,102 - 113,107 - 147
5/23/2022,Green Peas,1kg,89,102 - 113,107 - 147
5/24/2022,Green Peas,1kg,89,102 - 113,107 - 147
5/25/2022,Green Peas,1kg,89,102 - 113,107 - 147
5/26/2022,Green Peas,1kg,89,102 - 113,107 - 147
5/27/2022,Green Peas,1kg,89,102 - 113,107 - 147
5/28/2022,Green Peas,1kg,87,100 - 110,104 - 144
5/29/2022,Green Peas,1kg,87,100 - 110,104 - 144
5/30/2022,Green Peas,1kg,87,100 - 110,104 - 144
5/31/2022,Green Peas,1kg,87,100 - 110,104 - 144
6/1/2022,Green Peas,1kg,82,94 - 104,98 - 135
6/2/2022,Green Peas,1kg,82,94 - 104,98 - 135
6/3/2022,Green Peas,1kg,82,94 - 104,98 - 135
6/4/2022,Green Peas,1kg,81,93 - 103,97 - 134
6/5/2022,Green Peas,1kg,81,93 - 103,97 - 134
6/6/2022,Green Peas,1kg,81,93 - 103,97 - 134
6/7/2022,Green Peas,1kg,90,104 - 114,108 - 149
6/8/2022,Green Peas,1kg,90,104 - 114,108 - 149
6/9/2022,Green Peas,1kg,90,104 - 114,108 - 149
6/10/2022,Green Peas,1kg,90,104 - 114,108 - 149
6/11/2022,Green Peas,1kg,90,104 - 114,108 - 149
6/12/2022,Green Peas,1kg,90,104 - 114,108 - 149
6/13/2022,Green Peas,1kg,90,104 - 114,108 - 149
6/14/2022,Green Peas,1kg,86,99 - 109,103 - 142
6/15/2022,Green Peas,1kg,86,99 - 109,103 - 142
6/16/2022,Green Peas,1kg,86,99 - 109,103 - 142
6/17/2022,Green Peas,1kg,86,99 - 109,103 - 142
6/18/2022,Green Peas,1kg,83,95 - 105,100 - 137
6/19/2022,Green Peas,1kg,83,95 - 105,100 - 137
6/20/2022,Green Peas,1kg,82,94 - 104,98 - 135
6/21/2022,Green Peas,1kg,82,94 - 104,98 - 135
6/22/2022,Green Peas,1kg,82,94 - 104,98 - 135
6/23/2022,Green Peas,1kg,89,102 - 113,107 - 147
6/24/2022,Green Peas,1kg,89,102 - 113,107 - 147
6/25/2022,Green Peas,1kg,89,102 - 113,107 - 147
6/26/2022,Green Peas,1kg,89,102 - 113,107 - 147
6/27/2022,Green Peas,1kg,81,93 - 103,97 - 134
6/28/2022,Green Peas,1kg,81,93 - 103,97 - 134
6/29/2022,Green Peas,1kg,81,93 - 103,97 - 134
6/30/2022,Green Peas,1kg,81,93 - 103,97 - 134
7/1/2022,Green Peas,1kg,84,97 - 107,101 - 139
7/2/2022,Green Peas,1kg,84,97 - 107,101 - 139
7/3/2022,Green Peas,1kg,84,97 - 107,101 - 139
7/4/2022,Green Peas,1kg,89,102 - 113,107 - 147
7/5/2022,Green Peas,1kg,89,102 - 113,107 - 147
7/6/2022,Green Peas,1kg,89,102 - 113,107 - 147
7/7/2022,Green Peas,1kg,89,102 - 113,107 - 147
7/8/2022,Green Peas,1kg,89,102 - 113,107 - 147
7/9/2022,Green Peas,1kg,87,100 - 110,104 - 144
7/10/2022,Green Peas,1kg,87,100 - 110,104 - 144
7/11/2022,Green Peas,1kg,87,100 - 110,104 - 144
7/12/2022,Green Peas,1kg,84,97 - 107,101 - 139
7/13/2022,Green Peas,1kg,84,97 - 107,101 - 139
7/14/2022,Green Peas,1kg,87,100 - 110,104 - 144
7/15/2022,Green Peas,1kg,87,100 - 110,104 - 144
7/16/2022,Green Peas,1kg,87,100 - 110,104 - 144
7/17/2022,Green Peas,1kg,72,83 - 91,86 - 119
7/18/2022,Green Peas,1kg,72,83 - 91,86 - 119
7/19/2022,Green Peas,1kg,72,83 - 91,86 - 119
7/20/2022,Green Peas,1kg,72,83 - 91,86 - 119
7/21/2022,Green Peas,1kg,77,89 - 98,92 - 127
7/22/2022,Green Peas,1kg,77,89 - 98,92 - 127
7/23/2022,Green Peas,1kg,77,89 - 98,92 - 127
7/24/2022,Green Peas,1kg,76,87 - 97,91 - 125
