Date,Vegetable_Name,Units,Market_Price,Retail_Price,Shoping_Mall_Price
4/25/2023,Shallot (Pearl Onion),1kg,32,37 - 41,38 - 53
4/26/2023,Shallot (Pearl Onion),1kg,36,41 - 46,43 - 59
4/27/2023,Shallot (Pearl Onion),1kg,36,41 - 46,43 - 59
4/28/2023,Shallot (Pearl Onion),1kg,36,41 - 46,43 - 59
4/29/2023,Shallot (Pearl Onion),1kg,30,35 - 38,36 - 50
4/30/2023,Shallot (Pearl Onion),1kg,30,35 - 38,36 - 50
5/1/2023,Shallot (Pearl Onion),1kg,30,35 - 38,36 - 50
5/2/2023,Shallot (Pearl Onion),1kg,35,40 - 44,42 - 58
5/3/2023,Shallot (Pearl Onion),1kg,35,40 - 44,42 - 58
5/4/2023,Shallot (Pearl Onion),1kg,35,40 - 44,42 - 58
5/5/2023,Shallot (Pearl Onion),1kg,35,40 - 44,42 - 58
5/6/2023,Shallot (Pearl Onion),1kg,35,40 - 44,42 - 58
5/7/2023,Shallot (Pearl Onion),1kg,31,36 - 39,37 - 51
5/8/2023,Shallot (Pearl Onion),1kg,31,36 - 39,37 - 51
5/9/2023,Shallot (Pearl Onion),1kg,31,36 - 39,37 - 51
5/10/2023,Shallot (Pearl Onion),1kg,31,36 - 39,37 - 51
1/26/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
1/27/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
1/28/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
1/29/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
1/30/2022,Snake Gourd,1kg,24,28 - 30,29 - 40
1/31/2022,Snake Gourd,1kg,24,28 - 30,29 - 40
2/1/2022,Snake Gourd,1kg,24,28 - 30,29 - 40
2/2/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
2/3/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
2/4/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
2/5/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
2/6/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
2/7/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
2/8/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
2/9/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
2/10/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
2/11/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
2/12/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
2/13/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
2/14/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
2/15/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
2/16/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
2/17/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
2/18/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
2/19/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
2/20/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
2/21/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
2/22/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
2/23/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
2/24/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
2/25/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
2/26/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
2/27/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
2/28/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
3/1/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
3/2/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
3/3/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
3/4/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/5/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/6/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/7/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/8/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/9/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/10/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/11/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/12/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/13/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/14/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/15/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/16/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
3/17/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
3/18/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
3/19/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
3/20/2022,Snake Gourd,1kg,20,23 - 25,24 - 33
3/21/2022,Snake Gourd,1kg,20,23 - 25,24 - 33
3/22/2022,Snake Gourd,1kg,17,20 - 22,20 - 28
3/23/2022,Snake Gourd,1kg,17,20 - 22,20 - 28
3/24/2022,Snake Gourd,1kg,17,20 - 22,20 - 28
3/25/2022,Snake Gourd,1kg,17,20 - 22,20 - 28
3/26/2022,Snake Gourd,1kg,17,20 - 22,20 - 28
3/27/2022,Snake Gourd,1kg,17,20 - 22,20 - 28
3/28/2022,Snake Gourd,1kg,20,23 - 25,24 - 33
3/29/2022,Snake Gourd,1kg,20,23 - 25,24 - 33
3/30/2022,Snake Gourd,1kg,20,23 - 25,24 - 33
3/31/2022,Snake Gourd,1kg,20,23 - 25,24 - 33
4/1/2022,Snake Gourd,1kg,16,18 - 20,19 - 26
4/2/2022,Snake Gourd,1kg,16,18 - 20,19 - 26
4/3/2022,Snake Gourd,1kg,16,18 - 20,19 - 26
4/4/2022,Snake Gourd,1kg,20,23 - 25,24 - 33
4/5/2022,Snake Gourd,1kg,20,23 - 25,24 - 33
4/6/2022,Snake Gourd,1kg,20,23 - 25,24 - 33
4/7/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/8/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/9/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/10/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/11/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/12/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/13/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/14/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/15/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/16/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/17/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/18/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/19/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/20/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/21/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/22/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/23/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
4/24/2022,Snake Gourd,1kg,16,18 - 20,19 - 26
4/25/2022,Snake Gourd,1kg,16,18 - 20,19 - 26
4/26/2022,Snake Gourd,1kg,16,18 - 20,19 - 26
4/27/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
4/28/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
4/29/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
4/30/2022,Snake Gourd,1kg,19,22 - 24,23 - 31
5/1/2022,Snake Gourd,1kg,19,22 - 24,23 - 31
5/2/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
5/3/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
5/4/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
5/5/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
5/6/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
5/7/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
5/8/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/9/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/10/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/11/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/12/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/13/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/14/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/15/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
5/16/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
5/17/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
5/18/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/19/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/20/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/21/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
5/22/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
5/23/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
5/24/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
5/25/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
5/26/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
5/27/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
5/28/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/29/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/30/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
5/31/2022,Snake Gourd,1kg,21,24 - 27,25 - 35
6/1/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
6/2/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
6/3/2022,Snake Gourd,1kg,18,21 - 23,22 - 30
6/4/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
6/5/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
6/6/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
6/7/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/8/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/9/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/10/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/11/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/12/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/13/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/14/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
6/15/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
6/16/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
6/17/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
6/18/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
6/19/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
6/20/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
6/21/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
6/22/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
6/23/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
6/24/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
6/25/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
6/26/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
6/27/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/28/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/29/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
6/30/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
7/1/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
7/2/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
7/3/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
7/4/2022,Snake Gourd,1kg,24,28 - 30,29 - 40
7/5/2022,Snake Gourd,1kg,24,28 - 30,29 - 40
7/6/2022,Snake Gourd,1kg,24,28 - 30,29 - 40
7/7/2022,Snake Gourd,1kg,24,28 - 30,29 - 40
7/8/2022,Snake Gourd,1kg,24,28 - 30,29 - 40
7/9/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
7/10/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
7/11/2022,Snake Gourd,1kg,23,26 - 29,28 - 38
7/12/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
7/13/2022,Snake Gourd,1kg,22,25 - 28,26 - 36
7/14/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
7/15/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
7/16/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
7/17/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
7/18/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
7/19/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
7/20/2022,Snake Gourd,1kg,25,29 - 32,30 - 41
7/21/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
7/22/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
7/23/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
7/24/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
7/25/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
7/26/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
7/27/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
7/28/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
7/29/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
7/30/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
7/31/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
8/1/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
8/2/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
8/3/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
8/4/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
8/5/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
8/6/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
8/7/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
8/8/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
8/9/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
8/10/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
8/11/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
8/12/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
8/13/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
8/14/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
8/15/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
8/16/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
8/17/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
8/18/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
8/19/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
8/20/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
8/21/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
8/22/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
8/23/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
8/24/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
8/25/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
8/26/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
8/27/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
8/28/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
8/29/2022,Snake Gourd,1kg,26,30 - 33,31 - 43
8/30/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
8/31/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
9/1/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/2/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/3/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/4/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/5/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/6/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
9/7/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
9/8/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
9/9/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
9/10/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/11/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/12/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/13/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/14/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/15/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/16/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
9/17/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
9/18/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
9/19/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/20/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/21/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/22/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/23/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/24/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
9/25/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
9/26/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
9/27/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
9/28/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
9/29/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
9/30/2022,Snake Gourd,1kg,33,38 - 42,40 - 54
10/1/2022,Snake Gourd,1kg,33,38 - 42,40 - 54
10/2/2022,Snake Gourd,1kg,33,38 - 42,40 - 54
10/3/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/4/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/5/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/6/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/7/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/8/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
10/9/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
10/10/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
10/11/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
10/12/2022,Snake Gourd,1kg,33,38 - 42,40 - 54
10/13/2022,Snake Gourd,1kg,33,38 - 42,40 - 54
10/14/2022,Snake Gourd,1kg,33,38 - 42,40 - 54
10/15/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
10/16/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
10/17/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
10/18/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/19/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/20/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/21/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/22/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/23/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/24/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
10/25/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
10/26/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
10/27/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
10/28/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
10/29/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/30/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
10/31/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
11/1/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
11/2/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
11/3/2022,Snake Gourd,1kg,35,40 - 44,42 - 58
11/4/2022,Snake Gourd,1kg,35,40 - 44,42 - 58
11/5/2022,Snake Gourd,1kg,35,40 - 44,42 - 58
11/6/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
11/7/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
11/8/2022,Snake Gourd,1kg,36,41 - 46,43 - 59
11/9/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
11/10/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
11/11/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
11/12/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
11/13/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
11/14/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
11/15/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
11/16/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
11/17/2022,Snake Gourd,1kg,34,39 - 43,41 - 56
11/18/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
11/19/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
11/20/2022,Snake Gourd,1kg,27,31 - 34,32 - 45
11/21/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
11/22/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
11/23/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
11/24/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
11/25/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
11/26/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
11/27/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
11/28/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
11/29/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
11/30/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
12/1/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
12/2/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
12/3/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
12/4/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
12/5/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
12/6/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
12/7/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/8/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/9/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/10/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
12/11/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
12/12/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
12/13/2022,Snake Gourd,1kg,31,36 - 39,37 - 51
12/14/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/15/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/16/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/17/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/18/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
12/19/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
12/20/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
12/21/2022,Snake Gourd,1kg,29,33 - 37,35 - 48
12/22/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
12/23/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
12/24/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/25/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/26/2022,Snake Gourd,1kg,28,32 - 36,34 - 46
12/27/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
12/28/2022,Snake Gourd,1kg,32,37 - 41,38 - 53
12/29/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
12/30/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
12/31/2022,Snake Gourd,1kg,30,35 - 38,36 - 50
1/1/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
1/2/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
1/3/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
1/4/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
1/5/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
1/6/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
1/7/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
1/8/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
1/9/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
1/10/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
1/11/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
1/12/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
1/13/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
1/14/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/15/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/16/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/17/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/18/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
1/19/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
1/20/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/21/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/22/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/23/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/24/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/25/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/26/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/27/2023,Snake Gourd,1kg,31,36 - 39,37 - 51
1/28/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
1/29/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
1/30/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
1/31/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
2/1/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
2/2/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
2/3/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
2/4/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
2/5/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
2/6/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
2/7/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
2/8/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
2/9/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/10/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/11/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/12/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/13/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/14/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/15/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/16/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/17/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/18/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/19/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/20/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/21/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/22/2023,Snake Gourd,1kg,29,33 - 37,35 - 48
2/23/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
2/24/2023,Snake Gourd,1kg,28,32 - 36,34 - 46
2/25/2023,Snake Gourd,1kg,32,37 - 41,38 - 53
2/26/2023,Snake Gourd,1kg,32,37 - 41,38 - 53
2/27/2023,Snake Gourd,1kg,32,37 - 41,38 - 53
2/28/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
3/1/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
3/2/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
3/3/2023,Snake Gourd,1kg,30,35 - 38,36 - 50
3/4/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
3/5/2023,Snake Gourd,1kg,27,31 - 34,32 - 45
